paper_id,compound_formula,substructure,field_T,Tc_K,n_T_pts,T_min,T_max,beta_T,SE_beta_T,rms,ok,physicality,source,paper_key,Tc_repaired,repair,beta_T_repaired,n_T_pts_repaired,lever_T,window_cut,T_max_repaired,reproduced,survives,beta_T_as_deposited
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0008,14.5,5,1.8,8.0,1.3851821747039983,0.270533426326206,0.0486307693980278,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.3851821747039983,5,0.2670109083745502,False,8.0,True,True,1.2681551979364214
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0009,14.5,5,1.8,8.0,1.5976585571249586,0.1921488689322197,0.0345404536355682,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.5976585571249586,5,0.2670109083745502,False,8.0,True,True,1.4642232616924065
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.001,14.5,5,1.8,8.0,1.6748560470963252,0.351403976482989,0.0631679580457906,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.6748560470963252,5,0.2670109083745502,False,8.0,True,True,1.5346695377130255
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0011,14.5,5,1.8,8.0,1.3300159340252895,0.3719011738657749,0.0668525237143108,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",1.3300159340252895,5,0.2670109083745502,False,8.0,True,True,1.216967130276116
0907.0147v2.pdf,Fe2TeSe,iron_chalcogenide_11,0.0012,14.5,5,1.8,8.0,0.8824165457152043,0.1241314033978662,0.0223137146327093,True,ok,v3.2.1_baseline,0907.0147v2.pdf,15.3,"Tc 14.5 -> 15.3, paper-reported",0.8824165457152043,5,0.2670109083745502,False,8.0,True,True,0.8089460840553586
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,1e-06,51.0,7,5.0,30.0,1.010428209405935,0.0476408600602277,0.0124709271395618,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.010428209405935,7,0.3781959504762804,False,30.0,True,True,1.1208300467303576
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,2e-06,51.0,7,5.0,30.0,1.0790512151273328,0.0836189033987835,0.0218888829838367,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.0790512151273328,7,0.3781959504762804,False,30.0,True,True,1.1981349455597403
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,5e-06,51.0,7,5.0,30.0,1.1055739569901195,0.1193573376539618,0.0312441159295854,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.1055739569901195,7,0.3781959504762804,False,30.0,True,True,1.228481127622272
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,1e-05,51.0,7,5.0,30.0,1.120074404941626,0.1378263390281505,0.0360787401348125,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.120074404941626,7,0.3781959504762804,False,30.0,True,True,1.2446581434279436
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,2e-05,51.0,7,5.0,30.0,1.157714034737374,0.1329102124972371,0.034791848387964,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.157714034737374,7,0.3781959504762804,False,30.0,True,True,1.2856643697485732
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,5e-05,51.0,7,5.0,30.0,1.2675423916741264,0.0977959622751284,0.0256000057600522,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.2675423916741264,7,0.3781959504762804,False,30.0,True,True,1.4062633811330203
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0001,51.0,7,5.0,30.0,1.367222176827656,0.0722727530740626,0.0189188069625782,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.367222176827656,7,0.3781959504762804,False,30.0,True,True,1.5171500642843858
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0002,51.0,7,5.0,30.0,1.3529450265783969,0.0996865439239199,0.0260948983181563,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.3529450265783969,7,0.3781959504762804,False,30.0,True,True,1.5020722053479203
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0003,51.0,7,5.0,30.0,1.3675692288105945,0.1257830900194867,0.0329261840079785,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.3675692288105945,7,0.3781959504762804,False,30.0,True,True,1.5188610943292284
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0004,51.0,7,5.0,30.0,1.3946065504675782,0.1103027040575772,0.0288738869085811,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.3946065504675782,7,0.3781959504762804,False,30.0,True,True,1.547890070218099
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0005,51.0,7,5.0,30.0,1.3295159174016171,0.0862013465407671,0.0225648862647538,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.3295159174016171,7,0.3781959504762804,False,30.0,True,True,1.4755787104351754
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0006,51.0,7,5.0,30.0,1.3341067166497844,0.0937216413404408,0.0245334705545359,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.3341067166497844,7,0.3781959504762804,False,30.0,True,True,1.4809771223525694
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0008,51.0,7,5.0,30.0,1.4166826804267774,0.0995205725018326,0.026051455559418,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.4166826804267774,7,0.3781959504762804,False,30.0,True,True,1.5723337502651011
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.001,51.0,7,5.0,30.0,1.584795636816689,0.0776628071161439,0.0203297566008689,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.584795636816689,7,0.3781959504762804,False,30.0,True,True,1.7570378693476083
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0012,51.0,7,5.0,30.0,1.6826939613071132,0.0639075647749929,0.0167290529985817,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.6826939613071132,7,0.3781959504762804,False,30.0,True,True,1.865749516598523
1002.0208v2.pdf,Pr2FeAs2O,iron_pnictide_1111,0.0014,51.0,7,5.0,30.0,1.928338705016232,0.0814485821697039,0.0213207589161096,True,ok,v3.2.1_baseline,1002.0208v2.pdf,48.0,"Tc 51.0 -> 48.0, paper-reported",1.928338705016232,7,0.3781959504762804,False,30.0,True,True,2.1389245881667382
