compound_formula,substructure,MP_id,paper_id,source_provenance,Tc_anchor_K,Tc_provenance_tier,Hc2_T_anchor,Hc2_anchor_type,Hc2_deviation_flag,Hc2_source,sample_form_commitment,predictor_method_scope,T_K,H_T,predicted_log_Jc,predicted_log_Jc_lower_95,predicted_log_Jc_upper_95,parent_match_uncertainty_envelope_dex,bootstrap_iterations,refusal_flag
B2Mg0.8Zn0.2,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.6683758417873795,4.250250818382392,5.054582224497711,0.19244962623142392,5000,
B2Mg0.8Zn0.2,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.567999999999998,0.1,4.6481241297339295,4.142346408674841,5.1671030128114035,0.0,5000,
B2Mg0.8Zn0.2,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.567999999999998,1.0,4.59271304463854,4.071627558343541,5.121566148538598,0.022914497958568703,5000,
B2Mg0.8Zn0.2,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.567999999999998,5.0,4.289770412236116,3.6359948278859022,4.888572050221825,0.19195580489618091,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269431390263902,5.101961655945378,5.508729142414447,0.02426690486722638,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.978628899283534,4.661564106454811,5.266126083927362,0.1859407758312308,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.017475462598519,4.738871615227802,5.327672683357865,0.0,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.957204459418332,4.669372945737377,5.2839722792945105,0.025654113420412905,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.654401282109474,4.223207718989063,5.053368719245778,0.18918276802824874,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,28.721,0.1,4.65584882773663,4.119098675699927,5.177289461955014,0.0,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,28.721,1.0,4.595361732523843,4.045726216625016,5.125870357809508,0.02284296854767298,5000,
B2Mg0.8Zr0.2,conventional_AlB2,mp-763,,A1,37.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,28.721,5.0,4.290932282852009,3.645144287888902,4.886880082509889,0.19493964297472655,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.266214364520186,5.104644875708542,5.508722502399244,0.025104587060108763,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.976264208839332,4.65808731005489,5.263524537620467,0.18450360982407865,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.02269303955394,4.764836394056017,5.3337289414030185,0.0,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.966158598557558,4.692387779988293,5.283469396385786,0.024332041268845472,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.664523178699433,4.252260010045114,5.047798170344647,0.19089015859507974,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.414,0.1,4.646229203372878,4.18934020918037,5.158388812239446,0.0,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.414,1.0,4.589155651330895,4.114285873756201,5.112266691041772,0.024963008252810504,5000,
B2Mg0.9,conventional_AlB2,mp-763,,A1,38.2,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.414,5.0,4.28692584838445,3.6728076820944033,4.877626862374022,0.19445512693329636,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269431390263902,5.101961655945378,5.506323838669852,0.024248574938493306,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.981675246088607,4.655366498224829,5.264406632650265,0.18572840681102498,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.026466908536555,4.763613030506756,5.332434463128552,0.0,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.964785629104238,4.689716561630652,5.290555904071107,0.0241815812869417,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.664503460434936,4.251834108110792,5.05689997820616,0.19163661159816492,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.26,0.1,4.6465510863200805,4.182540694299255,5.187962848666296,0.0,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.26,1.0,4.5912001452054625,4.111166402412154,5.137361470491618,0.023917545374879445,5000,
B2Mg0.93Na0.07,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.26,5.0,4.287247731331653,3.6909716346498547,4.898083474210686,0.19342657483964132,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.270343882357867,5.102884623932617,5.504780351850702,0.025149367837425274,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.978240786087785,4.661987392088656,5.258431937471141,0.18551770077871055,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.978161426875234,4.688491494449147,5.309426302020235,0.0,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.919919322496025,4.6136994370630955,5.259852037919769,0.02482286825589952,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.614254021456638,4.176521092567454,5.023038190313475,0.19033846794900278,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.95,0.1,4.648147027150256,4.135868776664697,5.169738811361065,0.0,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.95,1.0,4.5929409171508535,4.062795541185404,5.121579275398742,0.02373271778798358,5000,
B2Mg0.94Pb0.06,conventional_AlB2,mp-763,,A1,35.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,26.95,5.0,4.290083097121328,3.649702830899979,4.88563554060589,0.19451222607047836,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.271544406272218,5.103264623835246,5.506751427124972,0.02527640687257371,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.9808168791513445,4.668692219843093,5.270572995281247,0.1850470720690538,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.867415301257425,4.482336656149851,5.260181402162738,0.0,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.806525145249607,4.411288611665447,5.21349409247897,0.025443605727323515,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.499228351244579,3.980380230097741,4.9813738203538,0.19041378953152854,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,23.1,0.1,4.6632288601483225,4.122124489273836,5.189002290544084,0.0,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,23.1,1.0,4.608182088559566,4.051508956613454,5.140089152623761,0.022948125668420083,5000,
B2Mg0.95Mn0.05,conventional_AlB2,mp-763,,A1,30.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,23.1,5.0,4.306147150398644,3.6360271521049685,4.895455100843726,0.1912670732230417,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.271544406272218,5.106267801025989,5.506411368300817,0.026949763413773198,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.97990458896984,4.667268958449525,5.257448727793254,0.18746462809365472,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.032180472992165,4.770152356824497,5.335673734573872,0.0,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.9714772857467775,4.697098445540231,5.290530746153812,0.023925560338908802,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.672686237981405,4.266309411381549,5.055721688113898,0.1912117375619804,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.645,0.1,4.653895278344464,4.1975344517108155,5.1764225817695575,0.0,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.645,1.0,4.5960042942227615,4.120644534872398,5.125014064569656,0.023896121646932222,5000,
B2Mg0.95Ti0.05,conventional_AlB2,mp-763,,A1,38.5,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.645,5.0,4.288637571953361,3.6993083150831763,4.8882803543190985,0.19589414031555474,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269431390263902,5.103255297865912,5.5131459977201285,0.023709514855291047,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.980622895715926,4.657567016619448,5.274337113726394,0.18358221404208575,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.030556573943203,4.768520632334422,5.334382648612077,0.0,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.973881029641117,4.6924009047797375,5.288802035597079,0.025377604507423435,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.67167520338468,4.253795290142487,5.057637428021434,0.18973883412276749,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.491,0.1,4.654211845064537,4.253784747263361,5.16717344459819,0.0,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.491,1.0,4.596320860942834,4.168065493820218,5.1235583787178,0.023771504540753163,5000,
B2Mg0.95Zn0.05,conventional_AlB2,mp-763,,A1,38.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.491,5.0,4.294395623869491,3.7109960002658795,4.8888867925585355,0.18826824233563766,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.269431390263902,5.1026131398903125,5.504363453106959,0.024646367404310254,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.977758236137484,4.655381392460561,5.256220376766975,0.1842540929444647,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.014778293474511,4.749776606362393,5.333711538887206,0.0,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.959432509426325,4.681040610751097,5.287903999262658,0.024716596879940766,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.656727576707379,4.241101305300437,5.058789155540778,0.1901062183158828,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.029000000000003,0.1,4.647040715485775,4.126097184362472,5.188180119764567,0.0,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.029000000000003,1.0,4.591694931437589,4.051709428753625,5.135600841637355,0.023919524186899466,5000,
B2Mg0.95Zr0.05,conventional_AlB2,mp-763,,A1,37.7,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.029000000000003,5.0,4.285776894203593,3.641372938764446,4.895093380911806,0.19309213823799176,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.271544406272218,5.1026131398903125,5.504780351850702,0.025770670942759644,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.981543337214,4.662443950924451,5.2644911623942825,0.18572840681102498,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,4.929703595774387,4.628694852296313,5.282991481393401,0.0,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.872401928194538,4.54710628004279,5.240226355618384,0.024449249755935654,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.566997889705483,4.102113807042482,5.004041411877218,0.1893584724465054,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,24.871,0.1,4.665666969958143,4.257732880307679,5.1798196555284886,0.0,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,24.871,1.0,4.608839125373674,4.177682008674483,5.13214160471001,0.02453550364461332,5000,
B2Mg0.96Mn0.04,conventional_AlB2,mp-763,,A1,32.3,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,24.871,5.0,4.307343295702307,3.723660771122932,4.893196221267145,0.1928298385388807,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.1863788403346,5.559330705252185,0.0,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.271037799738924,5.106267801025989,5.506326026910626,0.025744833147083312,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.97990458896984,4.667265999654936,5.263501015723233,0.18649334087240899,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.026466908536555,4.753842727547954,5.340312654016243,0.0,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.965763721291168,4.680794201972422,5.292275626645776,0.024186664146129466,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.665548228646005,4.240123529799593,5.058142561277677,0.19022605085762656,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.26,0.1,4.651177254762502,4.113916369572271,5.187962848666296,0.0,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.26,1.0,4.591548599765483,4.038195353906721,5.140053114917717,0.02395926889272726,5000,
B2Mg0.97Na0.03,conventional_AlB2,mp-763,,A1,38.0,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.26,5.0,4.2884573371085395,3.6157867558250683,4.897443799395943,0.19018514313976098,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.549941092791016,0.0,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.268327380528502,5.101096491764281,5.504360479776018,0.023997851887770594,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.9763786985300005,4.659103484778752,5.256994599571886,0.18678105937678513,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.031056870802062,4.767980934117012,5.33503088956498,0.0,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,1.0,4.969756363130608,4.687869894808402,5.288008876019775,0.02308092002781681,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,5.0,4.665674992913292,4.259479350709919,5.050838969116036,0.19015547892692286,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.567999999999998,0.1,4.640494072416694,4.18740761551077,5.1671030128114035,0.0,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.567999999999998,1.0,4.587668774943022,4.121017985468082,5.121860005168257,0.025453125267526744,5000,
B2Mg0.98,conventional_AlB2,mp-763,,A1,38.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,29.567999999999998,5.0,4.281539256753845,3.690603055403234,4.891961616505274,0.19433764218864802,5000,
B2Mg0.988Sc0.012,conventional_AlB2,mp-763,,A1,41.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,0.1,5.324105348641889,5.171003190830169,5.559330705252185,0.0,5000,
B2Mg0.988Sc0.012,conventional_AlB2,mp-763,,A1,41.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,1.0,5.270343882357867,5.101961655945378,5.508722502399244,0.025744833147083312,5000,
B2Mg0.988Sc0.012,conventional_AlB2,mp-763,,A1,41.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,4.2,5.0,4.981675246088607,4.6580299368748985,5.264406632650265,0.18258152731774668,5000,
B2Mg0.988Sc0.012,conventional_AlB2,mp-763,,A1,41.4,3DSC_MP,15.5,c_parent,±20-50%,S1_v3_2_2B_extension,,substructure_aggregate_median,20.0,0.1,5.0627300012125644,4.81200304882394,5.352245654131821,0.0,5000,
