arxiv_id,compound_formula,sample_form,synthesis_method,doping_or_composition,tc_K,hc2_T,temperature_K,field_T,Jc_A_per_cm2,figure_id,notes,primary_scan_direction,fixed_axis_value,repair,printed_axis
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_20K,55.0,86.0,20.0,3.9999999999999996,7765.743257632729,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_20K; scan_direction=H,H,20.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_25K,55.0,86.0,25.0,4.009174311926605,2323.039382071416,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_25K; scan_direction=H,H,25.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_30K,55.0,86.0,30.0,4.009174311926605,355.42563834049867,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_30K; scan_direction=H,H,30.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_2K,55.0,86.0,2.0,4.412844036697247,122984.46311824882,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_2K; scan_direction=H,H,2.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_5K,55.0,86.0,5.0,4.009174311926605,64612.43968503415,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_5K; scan_direction=H,H,5.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_10K,55.0,86.0,10.0,2.605504587155963,30492.49853665432,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_10K; scan_direction=H,H,10.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_15K,55.0,86.0,15.0,4.220183486238532,15595.943287063048,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_15K; scan_direction=H,H,15.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_20K,55.0,86.0,20.0,4.220183486238532,7165.413614478739,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_20K; scan_direction=H,H,20.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_25K,55.0,86.0,25.0,4.220183486238532,1824.8672668754496,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_25K; scan_direction=H,H,25.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_30K,55.0,86.0,30.0,4.220183486238532,294.5899793989821,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_30K; scan_direction=H,H,30.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_2K,55.0,86.0,2.0,4.220183486238532,133288.29522475513,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_2K; scan_direction=H,H,2.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_5K,55.0,86.0,5.0,4.605504587155965,66368.71274221757,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_5K; scan_direction=H,H,5.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_10K,55.0,86.0,10.0,3.2110091743119265,30492.49853665432,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_10K; scan_direction=H,H,10.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_15K,55.0,86.0,15.0,4.422018348623854,15183.237753616624,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_15K; scan_direction=H,H,15.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_20K,55.0,86.0,20.0,4.412844036697247,6791.203672171308,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_20K; scan_direction=H,H,20.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_25K,55.0,86.0,25.0,4.412844036697247,2143.4571634729714,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_25K; scan_direction=H,H,25.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_30K,55.0,86.0,30.0,4.412844036697247,336.8637220612727,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_30K; scan_direction=H,H,30.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_2K,55.0,86.0,2.0,4.605504587155965,119730.00344738417,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_2K; scan_direction=H,H,2.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_5K,55.0,86.0,5.0,4.431192660550458,64612.43968503415,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_5K; scan_direction=H,H,5.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_10K,55.0,86.0,10.0,4.220183486238532,28900.04390219273,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_10K; scan_direction=H,H,10.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_15K,55.0,86.0,15.0,4.614678899082568,16455.313336822706,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_15K; scan_direction=H,H,15.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_20K,55.0,86.0,20.0,4.605504587155965,7560.243330199182,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_20K; scan_direction=H,H,20.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
elsevier_10.1016_j.physc.2009.05.098,SmFeAsO0.8F0.2,thin_film,unknown,SmFeAsO0.8F0.2_25K,55.0,86.0,25.0,4.605504587155965,2201.719877027592,elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K,Wide-to-long converted from user digitization elsevier_10.1016_j.physc.2009.05.098_SmFeAsO_MO_SHPM_2-40K.csv; series_label=SmFeAsO0.8F0.2_25K; scan_direction=H,H,25.0,"H x 0.1, Jc x 1","H (kOe), 0 to 50"
