pdf,n_chars,families,cap_field_vs_T,cap_jc_vs_H,both,unreadable
10.1016_0921-4534(94)90444-8.pdf,2885,,0,0,0,0
10.1016_j.jallcom.2017.05.083.pdf,4566,MgB2_class;cuprate,0,0,0,0
10.1016_j.mtphys.2021.100567.pdf,4895,cuprate,0,0,0,0
10.1016_0921-4534(95)00095-X.pdf,2890,cuprate,0,0,0,0
10.1016_j.fusengdes.2021.112675.pdf,5031,cuprate,0,0,0,0
10.1016_j.physc.2004.05.002.pdf,2897,cuprate,0,0,0,0
10.1016_j.chemphys.2012.12.030.pdf,5169,,0,0,0,0
10.1016_S0921-4534(97)01246-X.pdf,3901,cuprate,0,0,0,0
10.1016_S0921-4534(99)00695-4.pdf,2757,cuprate,0,0,0,0
10.1016_j.physc.2006.04.105.pdf,3114,,0,0,0,0
10.1016_S0921-4526(09)80151-8.pdf,3208,cuprate,0,0,0,0
10.1016_j.jallcom.2022.165358.pdf,36332,iron_chalcogenide_11;cuprate,1,1,1,0
10.1016_S2666-0873(21)00384-7.pdf,193087,,0,0,0,0
10.1016_0011-2275(92)90003-S.pdf,4840,,0,0,0,0
10.1016_S0022-0248(02)01082-5.pdf,2636,,0,0,0,0
10.1016_j.solidstatesciences.2018.07.018.pdf,4911,,0,0,0,0
10.1016_S1567-2719(18)30020-9.pdf,2162,,0,0,0,0
10.1016_0921-4534(92)90517-G.pdf,3513,,0,0,0,0
MgB2__1412_2265.pdf,55657,MgB2_class;cuprate,0,1,0,0
MgB2__0203337.pdf,19438,MgB2_class;cuprate,0,0,0,0
MgB2__0507519.pdf,14967,MgB2_class,0,0,0,0
MgB2__0203322.pdf,14926,MgB2_class,1,0,0,0
MgB2__1006_3169.pdf,18286,MgB2_class,0,1,0,0
MgB2__0104156.pdf,13289,MgB2_class,0,0,0,0
MgB2__0710_1407.pdf,20093,MgB2_class,0,1,0,0
YBa2Cu3O7__0410093.pdf,37870,cuprate,0,0,0,0
MgB2__0705_4229.pdf,18789,MgB2_class,0,0,0,0
MgB2__0204362.pdf,14832,MgB2_class,0,0,0,0
MgB2__1001_1030.pdf,49610,MgB2_class;cuprate,1,1,1,0
MgB2__1101_2596.pdf,28575,MgB2_class,0,1,0,0
MgB2__0601359.pdf,21705,MgB2_class;cuprate,0,0,0,0
YBa2Cu3O7__0701047.pdf,12631,cuprate,0,0,0,0
MgB2__0305255.pdf,20697,MgB2_class,1,0,0,0
YBa2Cu3O7__2306_14481.pdf,43111,cuprate,0,0,0,0
YBa2Cu3O7__1207_5995.pdf,41186,cuprate,0,0,0,0
YBa2Cu3O7__1511_08347.pdf,18716,cuprate,0,0,0,0
MgB2__1302_3696.pdf,33690,iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
MgB2__0610286.pdf,15492,MgB2_class,0,0,0,0
MgB2__0204004.pdf,16729,MgB2_class,1,1,1,0
YBa2Cu3O7__0912_4899.pdf,34196,MgB2_class;cuprate,0,1,0,0
MgB2__0105152.pdf,15753,MgB2_class;cuprate,0,1,0,0
MgB2__0104266.pdf,8830,MgB2_class;cuprate,0,0,0,0
MgB2__0104114.pdf,9637,MgB2_class;cuprate,0,0,0,0
MgB2__1405_4124.pdf,27604,MgB2_class,0,1,0,0
YBa2Cu3O7__1901_07983.pdf,27689,cuprate,0,0,0,0
MgB2__1112_1908.pdf,22631,MgB2_class;cuprate,0,1,0,0
MgB2__1209_4689.pdf,31512,MgB2_class,1,1,1,0
YBa2Cu3O7__0706_4040.pdf,32727,cuprate,0,0,0,0
YBa2Cu3O7__0209122.pdf,14619,cuprate,0,0,0,0
YBa2Cu3O7__2009_03366.pdf,52104,cuprate,0,1,0,0
MgB2__0206442.pdf,13585,MgB2_class;cuprate,0,0,0,0
MgB2__0103179.pdf,8630,MgB2_class;cuprate,0,0,0,0
MgB2__0203114.pdf,19224,MgB2_class,0,0,0,0
MgB2__0512046.pdf,57825,MgB2_class,1,1,1,0
MgB2__0208133.pdf,18280,MgB2_class,0,1,0,0
YBa2Cu3O7__0110357.pdf,65361,cuprate,0,0,0,0
YBa2Cu3O7__0204364.pdf,12681,cuprate,0,1,0,0
YBa2Cu3O7__1301_4436.pdf,38374,cuprate,0,0,0,0
MgB2__0203113.pdf,15730,MgB2_class;cuprate,1,0,0,0
2102.11460v2.pdf,35596,cuprate,0,1,0,0
1311.2682v1.pdf,23347,,0,0,0,0
0807.1077v1.pdf,18760,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
0905.4002v1.pdf,40750,iron_pnictide_122,1,0,0,0
1311.2680v1.pdf,16740,cuprate,0,0,0,0
1911.01080v1.pdf,28829,iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
2309.11055v1.pdf,28820,MgB2_class;cuprate,0,0,0,0
1512.01930v1.pdf,34667,cuprate,0,1,0,0
2006.03435v1.pdf,15263,,0,0,0,0
1302.3148v1.pdf,23245,MgB2_class;cuprate,0,1,0,0
2103.06305v1.pdf,31652,,0,0,0,0
0903.3193v3.pdf,20729,iron_pnictide_122;cuprate,0,0,0,0
1409.8358v3.pdf,19059,cuprate,0,0,0,0
1904.03561v1.pdf,29857,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1311.3420v1.pdf,34189,MgB2_class,1,0,0,0
1310.3281v1.pdf,17338,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
0707.2389v2.pdf,84572,,0,0,0,0
1102.5476v1.pdf,25082,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1310.6071v1.pdf,32022,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
2106.01905v1.pdf,35389,cuprate,0,0,0,0
0302250v1.pdf,6687,cuprate,0,0,0,0
0807.4283v2.pdf,23511,cuprate;iron_pnictide_1111,0,0,0,0
0803.1384v2.pdf,16698,MgB2_class;cuprate,0,0,0,0
2008.06757v1.pdf,39823,,0,0,0,0
1608.01813v2.pdf,8516,,0,0,0,0
2210.13828v1.pdf,36430,,0,0,0,0
2009.05339v1.pdf,21811,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
2601.01115v1.pdf,35958,,0,0,0,0
1204.1335v2.pdf,18964,,0,0,0,0
0610286v1.pdf,15492,MgB2_class,0,0,0,0
0404738v1.pdf,18586,,0,0,0,0
9805378v1.pdf,23625,cuprate,0,1,0,0
0412424v2.pdf,32892,cuprate,0,0,0,0
0512493v1.pdf,38030,cuprate,1,1,1,0
1004.3581v2.pdf,21045,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
1011.1108v2.pdf,20081,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
2003.09146v1.pdf,66010,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
0811.2554v2.pdf,19695,iron_pnictide_122;cuprate,0,0,0,0
1605.04642v1.pdf,16744,iron_pnictide_1111,0,0,0,0
1107.3902v2.pdf,19354,,0,0,0,0
0907.4141v1.pdf,19773,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
0605016v2.pdf,14796,,0,0,0,0
2507.21793v1.pdf,34986,cuprate;iron_pnictide_1111,0,0,0,0
0509244v1.pdf,19378,MgB2_class,0,0,0,0
2604.27822v1.pdf,44116,,0,0,0,0
2302.06753v1.pdf,19308,cuprate,0,0,0,0
0011277v1.pdf,11882,cuprate,0,0,0,0
1401.6291v3.pdf,21260,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
0107044v1.pdf,7361,cuprate,0,0,0,0
0002246v1.pdf,11982,cuprate,0,1,0,0
1408.1100v1.pdf,19879,,0,0,0,0
1510.06101v1.pdf,17169,,0,0,0,0
0805.4633v1.pdf,10092,cuprate,0,0,0,0
1808.07407v1.pdf,42245,,0,0,0,0
1507.02320v2.pdf,43003,,0,0,0,0
2412.20896v1.pdf,39856,MgB2_class;cuprate,0,1,0,0
1008.1297v1.pdf,10360,iron_pnictide_1111,0,0,0,0
0701721v1.pdf,6523,cuprate,0,0,0,0
1308.0537v1.pdf,37507,iron_pnictide_122;cuprate,1,0,0,0
1512.02774v1.pdf,36636,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1002.1114v2.pdf,22710,cuprate;iron_pnictide_1111,0,0,0,0
1105.4264v1.pdf,15699,iron_pnictide_122;MgB2_class,1,0,0,0
1810.09976v1.pdf,36310,MgB2_class,1,0,0,0
1605.01535v1.pdf,13473,iron_pnictide_122,0,0,0,0
1110.6357v2.pdf,57263,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1506.05735v1.pdf,26746,iron_pnictide_122;cuprate,0,0,0,0
0312059v1.pdf,12985,,0,0,0,0
1402.7054v2.pdf,52758,iron_pnictide_122;cuprate,1,0,0,0
0307271v1.pdf,16252,cuprate,0,0,0,0
1511.07161v1.pdf,66424,,0,0,0,0
0110523v1.pdf,23077,cuprate,0,0,0,0
0303161v1.pdf,16019,cuprate,0,0,0,0
0708.4323v2.pdf,12615,,0,0,0,0
1210.3659v1.pdf,24212,iron_pnictide_122;cuprate,0,0,0,0
0807.0800v1.pdf,10838,iron_pnictide_122,1,0,0,0
1304.0595v2.pdf,28911,iron_pnictide_122,0,0,0,0
0002377v1.pdf,17678,cuprate,0,0,0,0
0105262v1.pdf,20179,,0,0,0,0
0701513v1.pdf,24388,,0,0,0,0
2503.18655v1.pdf,30218,,0,0,0,0
1412.3425v1.pdf,24751,,0,1,0,0
1208.6030v1.pdf,24674,,0,0,0,0
0812.4715v4.pdf,23859,cuprate,1,0,0,0
2406.08871v1.pdf,64510,,0,0,0,0
1009.0643v1.pdf,27449,,0,0,0,0
1211.1561v1.pdf,18635,,0,0,0,0
1107.4170v1.pdf,17012,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1707.07395v1.pdf,22477,cuprate,0,0,0,0
2401.10277v1.pdf,69184,,0,0,0,0
1205.4103v1.pdf,50400,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1409.5547v1.pdf,27440,cuprate,0,0,0,0
2410.09197v2.pdf,38263,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
1712.03362v1.pdf,30326,MgB2_class,0,0,0,0
0908.4131v1.pdf,6971,cuprate,0,0,0,0
2502.02706v2.pdf,54020,cuprate,0,1,0,0
1010.5039v4.pdf,35468,,0,0,0,0
0910.1071v2.pdf,14279,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1311.2691v1.pdf,23483,,0,0,0,0
1410.8743v1.pdf,17956,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
0611349v3.pdf,27101,cuprate,0,0,0,0
0503758v1.pdf,16158,MgB2_class,0,0,0,0
2411.11561v3.pdf,35790,cuprate;iron_pnictide_1111,0,0,0,0
1705.10822v1.pdf,61183,cuprate,0,0,0,0
1106.4430v2.pdf,28654,iron_pnictide_122,0,0,0,0
2309.13131v2.pdf,67939,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,0,1,0,0
1807.03405v1.pdf,18647,,0,0,0,0
2110.09064v1.pdf,31502,cuprate,0,0,0,0
1405.1315v1.pdf,35478,,0,0,0,0
1403.1776v1.pdf,17256,,1,0,0,0
1303.6822v2.pdf,35086,iron_pnictide_122;MgB2_class,1,0,0,0
1503.05688v1.pdf,14029,cuprate,0,0,0,0
2304.10766v1.pdf,28291,MgB2_class,0,0,0,0
1508.03030v1.pdf,32364,,0,0,0,0
1301.3401v1.pdf,27859,MgB2_class;cuprate,0,0,0,0
2111.11612v1.pdf,25006,,0,0,0,0
1204.3252v1.pdf,23371,MgB2_class;cuprate,0,0,0,0
1505.06393v1.pdf,51685,MgB2_class;cuprate,1,0,0,0
2302.08979v1.pdf,21535,cuprate,0,0,0,0
1908.08614v2.pdf,35582,cuprate,0,0,0,0
NbN__1608_06083.pdf,36247,,0,0,0,0
NbN__2408_14655.pdf,58087,,0,0,0,0
NbN__1010_6108.pdf,16365,,0,0,0,0
NbN__1905_06091.pdf,28684,,0,0,0,0
lay_tkaczyk_1994_apl_supercond.pdf,19851,cuprate,0,0,0,0
wahl_1994_cryogenics.pdf,22052,cuprate,0,1,0,0
senoussi_1997_physica_c.pdf,16199,cuprate,0,1,0,0
fabrega_1992_sust.pdf,7586,,0,0,0,0
noetzel_1996_czech_j_phys.pdf,6458,,0,1,0,0
galluzzi_2019_jmmm.pdf,30852,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
okada_1991_jjap.pdf,785,,0,0,0,0
hu_1997_physica_c.pdf,19909,,0,0,0,0
1808.02864.pdf,36884,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1409.2053.pdf,29635,cuprate,0,0,0,0
1012.0894.pdf,14955,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1211.5895.pdf,10271,cuprate,0,0,0,0
1007.4906.pdf,24305,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
cond-mat_0201509.pdf,35904,cuprate,0,0,0,0
1008.3251.pdf,20374,iron_pnictide_122;MgB2_class,0,0,0,0
2412.07887.pdf,35380,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
cond-mat_0410267.pdf,17308,MgB2_class;cuprate,0,0,0,0
cond-mat_0403755.pdf,13115,MgB2_class;cuprate,0,0,0,0
0810.1153.pdf,16149,iron_pnictide_1111,0,0,0,0
1212.1308.pdf,21789,cuprate,0,0,0,0
1407.1418.pdf,24805,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
2009.06623.pdf,50174,iron_chalcogenide_11,0,0,0,0
1902.09133.pdf,18552,iron_chalcogenide_11,0,0,0,0
1709.05104.pdf,31223,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
cond-mat_0305208.pdf,19639,,0,1,0,0
cond-mat_0405286.pdf,21519,cuprate,1,0,0,0
cond-mat_0205036.pdf,17119,MgB2_class,1,0,0,0
2011.01510.pdf,34545,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
1603.01347.pdf,40734,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
1602.06311.pdf,36830,cuprate,1,0,0,0
1104.2209.pdf,20568,MgB2_class;cuprate,1,0,0,0
1908.01069.pdf,26717,iron_pnictide_122;cuprate,0,0,0,0
1901.00126.pdf,30858,iron_chalcogenide_11;cuprate,0,0,0,0
0908.3284.pdf,24765,iron_pnictide_122,0,1,0,0
cond-mat_0204059.pdf,21850,,1,0,0,0
cond-mat_0110094.pdf,26185,cuprate,0,0,0,0
1102.0727.pdf,21279,cuprate,0,0,0,0
0805.2186.pdf,18384,cuprate,0,0,0,0
0905.0138.pdf,30752,cuprate;iron_pnictide_1111,0,0,0,0
1202.6370.pdf,23408,cuprate,1,0,0,0
2309.13919.pdf,29706,cuprate,0,0,0,0
0910.0353.pdf,22042,,0,0,0,0
1811.11599.pdf,46694,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
2303.11601.pdf,32496,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
1011.4440.pdf,25186,cuprate,0,0,0,0
1305.5467.pdf,31749,iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
0801.3481.pdf,17342,cuprate,0,0,0,0
0810.3186.pdf,25077,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1103.1809.pdf,25914,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
1004.0854.pdf,26532,cuprate,0,0,0,0
1107.4505.pdf,20724,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
1210.5571.pdf,58488,cuprate,0,0,0,0
cond-mat_0103529.pdf,18728,cuprate,0,0,0,0
1310.4158.pdf,12378,cuprate,0,0,0,0
1703.06393.pdf,27073,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
1006.0295.pdf,19731,cuprate,0,0,0,0
1810.02480.pdf,31268,iron_chalcogenide_11,0,0,0,0
1604.02921.pdf,16052,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
1205.3949.pdf,51785,iron_chalcogenide_11;cuprate;iron_pnictide_1111,1,1,1,0
1801.10316.pdf,30092,iron_chalcogenide_11,0,0,0,0
1212.6564.pdf,25699,MgB2_class;cuprate,0,0,0,0
cond-mat_0207521.pdf,7680,MgB2_class,0,0,0,0
0812.1215.pdf,21762,,0,0,0,0
1205.1741.pdf,54327,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
0804.2732.pdf,35792,cuprate,0,0,0,0
0902.1804.pdf,19972,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1003.2528.pdf,29809,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
1110.5545.pdf,14116,cuprate,0,0,0,0
2102.02500.pdf,15117,cuprate,0,0,0,0
0806.1443.pdf,18788,cuprate;iron_pnictide_1111,1,0,0,0
1407.7621.pdf,47965,cuprate,0,0,0,0
0812.3605.pdf,19877,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1001.3311.pdf,19646,iron_pnictide_122;iron_pnictide_1111,1,0,0,0
cond-mat_0007013.pdf,17863,cuprate,0,0,0,0
cond-mat_0211018.pdf,33540,MgB2_class,1,1,1,0
0902.0288.pdf,36678,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1609.01021.pdf,30787,cuprate,0,0,0,0
0903.2886.pdf,15801,cuprate,0,0,0,0
0807.4315.pdf,10370,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1012.1523.pdf,21347,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1502.05345.pdf,23785,iron_pnictide_122;cuprate,1,1,1,0
1305.0755.pdf,17915,cuprate,0,0,0,0
0902.3379.pdf,6072,,0,0,0,0
0706.2882.pdf,44589,cuprate,1,0,0,0
1601.02686.pdf,32422,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
1206.4122.pdf,19041,,1,0,0,0
cond-mat_0608583.pdf,18070,cuprate,0,0,0,0
1012.1252.pdf,23090,cuprate;iron_pnictide_1111,0,0,0,0
1408.0353.pdf,58526,cuprate,1,1,1,0
1511.08766.pdf,27485,iron_chalcogenide_11;cuprate,1,0,0,0
1405.1407.pdf,39502,cuprate,0,0,0,0
1905.13426.pdf,29523,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
2004.10423.pdf,43359,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
1911.07651.pdf,43833,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1004.0812.pdf,50031,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
0905.4133.pdf,18443,cuprate,0,0,0,0
0803.0638.pdf,28464,cuprate,0,0,0,0
0912.2752.pdf,24622,,0,0,0,0
1204.1549.pdf,23280,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,1,0,0,0
1101.3159.pdf,20142,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
cond-mat_0103521.pdf,19158,MgB2_class,0,1,0,0
cond-mat_0610289.pdf,42110,cuprate,0,0,0,0
1910.07589.pdf,50468,cuprate;iron_pnictide_1111,0,0,0,0
1303.4163.pdf,29549,iron_chalcogenide_11;iron_pnictide_1111,1,1,1,0
1901.01478.pdf,20860,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
1504.04045.pdf,52623,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
0909.5328.pdf,17528,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,0,0,0
1204.4426.pdf,25444,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1503.03410.pdf,20644,,0,0,0,0
1206.2776.pdf,25556,cuprate,1,0,0,0
2107.06017.pdf,25029,iron_chalcogenide_11,1,0,0,0
1701.01933.pdf,19710,iron_pnictide_122;cuprate,0,0,0,0
0812.4991.pdf,49427,iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
cond-mat_0406691.pdf,15879,iron_chalcogenide_11;cuprate,0,0,0,0
1509.02813.pdf,23468,cuprate,0,0,0,0
0707.0523.pdf,20329,cuprate,1,0,0,0
1108.0407.pdf,19708,iron_chalcogenide_11,0,0,0,0
1402.0617.pdf,26270,,1,0,0,0
0801.4580.pdf,23992,cuprate,0,0,0,0
cond-mat_0003254.pdf,5340,cuprate,0,0,0,0
1901.10404.pdf,31046,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
2007.08858.pdf,59722,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
1409.0614.pdf,38064,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
cond-mat_0205299.pdf,19066,cuprate,0,0,0,0
2311.00602.pdf,35667,cuprate,0,0,0,0
1911.01572.pdf,16250,,1,0,0,0
cond-mat_0603781.pdf,18337,cuprate,1,0,0,0
2011.07322.pdf,16853,cuprate,1,0,0,0
1002.2095.pdf,24098,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1810.08981.pdf,15063,cuprate,0,0,0,0
1108.5583.pdf,24748,MgB2_class,0,0,0,0
1011.5721.pdf,33902,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1111.3923.pdf,17775,iron_chalcogenide_11,0,0,0,0
1406.0031.pdf,26575,MgB2_class;cuprate,1,0,0,0
0811.1857.pdf,17338,cuprate,0,0,0,0
1701.08681.pdf,25920,iron_chalcogenide_11,0,0,0,0
1803.07235.pdf,15562,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
0806.3908.pdf,17011,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
2308.05325.pdf,36254,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
cond-mat_0701457.pdf,16984,cuprate,0,0,0,0
1005.1777.pdf,25946,cuprate,0,0,0,0
cond-mat_0201112.pdf,16921,MgB2_class,1,0,0,0
1511.04938.pdf,32533,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
0902.1066.pdf,31010,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
cond-mat_0209176.pdf,18901,cuprate,0,0,0,0
1701.04154.pdf,47826,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,1,1,1,0
1106.4430.pdf,28654,iron_pnictide_122,0,0,0,0
1507.01750.pdf,29515,iron_pnictide_1111,0,0,0,0
0908.1267.pdf,38380,cuprate;iron_pnictide_1111,1,0,0,0
1906.04894.pdf,17949,iron_chalcogenide_11,0,0,0,0
cond-mat_0403198.pdf,26385,MgB2_class,0,0,0,0
1012.1996.pdf,12675,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
0902.0806.pdf,28265,iron_chalcogenide_11;cuprate,0,0,0,0
0807.4569.pdf,16308,cuprate,0,0,0,0
1004.1589.pdf,22834,cuprate;iron_pnictide_1111,0,0,0,0
2010.05308.pdf,32804,iron_chalcogenide_11;cuprate;iron_pnictide_1111,1,0,0,0
1405.6248.pdf,70851,cuprate,1,0,0,0
1007.4115.pdf,31564,iron_chalcogenide_11;cuprate,0,0,0,0
2308.02128.pdf,42995,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1609.09198.pdf,33887,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
1502.03548.pdf,24130,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
1103.3582.pdf,44683,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,1,0,0,0
1403.0844.pdf,18679,iron_chalcogenide_11,1,0,0,0
0902.1100.pdf,20947,cuprate;iron_pnictide_1111,0,0,0,0
0805.0405.pdf,21242,cuprate,0,0,0,0
1203.2057.pdf,21690,cuprate,0,0,0,0
1511.02750.pdf,29383,cuprate,0,0,0,0
1010.5597.pdf,32853,iron_chalcogenide_11,1,1,1,0
1410.8743.pdf,17956,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1808.02317.pdf,28323,cuprate,0,0,0,0
cond-mat_0103181.pdf,52856,MgB2_class;cuprate,0,0,0,0
1307.6121.pdf,39120,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
cond-mat_0302024.pdf,17757,MgB2_class;cuprate,0,0,0,0
1106.1361.pdf,22010,cuprate;iron_pnictide_1111,0,0,0,0
BM3_Dinger_1987.pdf,18878,,0,1,0,0
TF2_Mannhart_1988.pdf,16038,cuprate,0,0,0,0
BM6_Nagashima_1998.pdf,32893,,0,0,0,0
TF1_Foltyn_2007.pdf,85919,cuprate,0,1,0,0
BM7_Chou_1993.pdf,39595,cuprate,0,0,0,0
TF4_Gray_1983.pdf,73626,,0,0,0,0
roberts_1976_critical_fields_compilation.pdf,40,,0,0,0,0
filesave.pdf,1,,0,0,0,0
zoom_to_rect.pdf,1,,0,0,0,0
move.pdf,1,,0,0,0,0
matplotlib.pdf,1,,0,0,0,0
hand.pdf,1,,0,0,0,0
subplots.pdf,1,,0,0,0,0
home.pdf,1,,0,0,0,0
forward.pdf,1,,0,0,0,0
help.pdf,1,,0,0,0,0
qt4_editor_options.pdf,1,,0,0,0,0
back.pdf,1,,0,0,0,0
1701.04458v1.pdf,34913,,0,0,0,0
1309.7505v1.pdf,41332,,0,0,0,0
0910.3989v3.pdf,134892,,0,0,0,0
2406.12387v1.pdf,26918,,0,0,0,0
1408.1633v1.pdf,36694,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1808.00525v2.pdf,49447,,0,0,0,0
2509.10339v2.pdf,76884,cuprate;iron_pnictide_1111,0,0,0,0
1510.01805v1.pdf,63634,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1605.04647v1.pdf,31141,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
2112.12634v2.pdf,55211,iron_chalcogenide_11;cuprate,0,0,0,0
1407.4832v1.pdf,28247,,0,0,0,0
2512.18003v2.pdf,86739,,0,0,0,0
0911.4066v1.pdf,58534,cuprate,0,0,0,0
2307.12173v1.pdf,94047,,0,0,0,0
1404.4455v1.pdf,38029,MgB2_class;cuprate,0,0,0,0
2406.13102v1.pdf,34818,MgB2_class,0,1,0,0
1005.1928v2.pdf,20997,cuprate,0,0,0,0
2011.10044v2.pdf,77121,cuprate,0,0,0,0
1105.1956v2.pdf,23980,,0,0,0,0
2004.03155v1.pdf,32228,,0,0,0,0
2102.00946v3.pdf,51658,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
2101.05502v1.pdf,19881,iron_pnictide_122,0,0,0,0
2002.12859v2.pdf,62509,cuprate,1,0,0,0
1208.1870v3.pdf,11867,cuprate,0,0,0,0
0210160v1.pdf,41545,,0,0,0,0
1003.2696v1.pdf,39187,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,1,0,0,0
1106.2378v1.pdf,47699,,0,0,0,0
1401.3937v1.pdf,35031,cuprate,0,1,0,0
